2016-06-13	-5.367976189
2016-06-14	-5.371891975
2016-06-15	-5.375798225
2016-06-16	-5.379694939
2016-06-17	-5.383583069
2016-06-18	-5.387461185
2016-06-19	-5.391329288
2016-06-20	-5.395189285
2016-06-21	-5.399039268
2016-06-22	-5.402880669
